st_loc,ptype,0
W THIRD ST,440.0,1
W THIRD ST,905.0,1
W THIRD ST,906.0,2
W THIRD ST,985.0,1
W THIRD ST,986.0,2
W TREMLETT ST,101.0,7
W TREMLETT ST,104.0,8
W TREMLETT ST,105.0,10
W TREMLETT ST,132.0,2
W TREMLETT ST,390.0,1
W TREMLETT ST,902.0,1
W WALNUT PK,13.0,1
W WALNUT PK,101.0,7
W WALNUT PK,104.0,26
W WALNUT PK,105.0,4
W WALNUT PK,132.0,3
WABASH ST,101.0,13
WABASH ST,106.0,1
WABASH ST,902.0,2
WABENO ST,104.0,1
WABENO ST,105.0,6
WABON ST,101.0,4
WABON ST,104.0,17
WABON ST,105.0,6
WABON ST,111.0,3
WABON ST,132.0,1
WACHUSETT ST,101.0,45
WACHUSETT ST,104.0,25
WACHUSETT ST,105.0,9
WACHUSETT ST,106.0,1
WACHUSETT ST,130.0,4
WACHUSETT ST,906.0,1
WACHUSETT ST,985.0,3
WADE ST,101.0,5
WADE ST,104.0,10
WADE ST,105.0,1
WADLEIGH PL,31.0,1
WADLEIGH PL,343.0,1
WADLEIGH PL,344.0,1
WADSWORTH ST,101.0,12
WADSWORTH ST,104.0,5
WAINWRIGHT ST,101.0,1
WAINWRIGHT ST,104.0,5
WAINWRIGHT ST,105.0,10
WAIT ST,13.0,1
WAIT ST,101.0,2
WAIT ST,104.0,3
WAIT ST,105.0,3
WAIT ST,111.0,6
WAIT ST,112.0,1
WAIT ST,113.0,2
WAIT ST,132.0,4
WAIT ST,902.0,1
WAIT ST,907.0,9
WAKEFIELD AV,101.0,1
WAKULLAH ST,104.0,6
WAKULLAH ST,105.0,3
WAKULLAH ST,132.0,5
WAKULLAH ST,902.0,2
WAKULLAH ST,908.0,2
WALBRIDGE ST,113.0,2
WALBRIDGE ST,312.0,1
WALDECK ST,101.0,19
WALDECK ST,104.0,11
WALDECK ST,105.0,7
WALDECK ST,111.0,4
WALDECK ST,985.0,1
WALDEMAR AV,101.0,33
WALDEMAR AV,104.0,7
WALDEMAR AV,105.0,2
WALDEMAR AV,106.0,2
WALDEMAR AV,111.0,1
WALDEMAR AV,112.0,1
WALDEMAR AV,130.0,4
WALDEMAR AV,132.0,2
WALDEMAR AV,320.0,1
WALDEMAR AV,367.0,1
WALDEMAR AV,390.0,1
WALDEMAR AV,907.0,2
WALDEMAR AV,985.0,1
WALDEN ST,101.0,2
WALDEN ST,104.0,3
WALDEN ST,105.0,2
WALDEN ST,125.0,4
WALDEN ST,132.0,1
WALDEN ST,390.0,1
WALDEN ST,905.0,3
WALDEN ST,906.0,1
WALDO TE,101.0,3
WALDO TE,104.0,1
WALDORF ST,101.0,4
WALDREN RD,125.0,2
WALDREN RD,902.0,1
WALES PL,132.0,1
WALES ST,13.0,5
WALES ST,31.0,2
WALES ST,101.0,4
WALES ST,104.0,4
WALES ST,105.0,10
WALES ST,112.0,2
WALES ST,125.0,2
WALES ST,130.0,6
WALES ST,132.0,1
WALES ST,902.0,1
WALES ST,905.0,1
WALES ST,985.0,2
WALK HILL ST,13.0,4
WALK HILL ST,101.0,25
WALK HILL ST,104.0,40
WALK HILL ST,105.0,20
WALK HILL ST,106.0,1
WALK HILL ST,111.0,5
WALK HILL ST,125.0,1
WALK HILL ST,132.0,3
WALK HILL ST,317.0,1
WALK HILL ST,319.0,1
WALK HILL ST,320.0,1
WALK HILL ST,325.0,2
WALK HILL ST,328.0,1
WALK HILL ST,390.0,1
WALK HILL ST,902.0,1
WALK HILL ST,905.0,1
WALK HILL ST,955.0,2
WALK HILL ST,976.0,1
WALK HILL ST,983.0,1
WALK HILL ST,985.0,11
WALKER ST,101.0,10
WALKER ST,104.0,4
WALKER ST,109.0,1
WALKER ST,130.0,1
WALKER ST,908.0,1
WALL ST,101.0,18
WALL ST,104.0,2
WALL ST,105.0,1
WALL ST,132.0,1
WALLACE CT,101.0,7
WALLACE PK,101.0,4
WALLEY ST,13.0,1
WALLEY ST,101.0,2
WALLEY ST,104.0,2
WALLEY ST,106.0,1
WALLEY ST,132.0,1
WALLEY ST,407.0,1
WALLINGFORD RD,101.0,9
WALLINGFORD RD,104.0,20
WALLINGFORD RD,105.0,7
WALLINGFORD RD,111.0,2
WALLINGFORD RD,112.0,1
WALLINGFORD RD,118.0,2
WALLINGFORD RD,126.0,1
WALLINGFORD RD,132.0,3
WALLINGFORD RD,906.0,1
WALLINGFORD RD,985.0,1
WALNUT AV,13.0,2
WALNUT AV,31.0,1
WALNUT AV,101.0,14
WALNUT AV,104.0,20
WALNUT AV,105.0,17
WALNUT AV,111.0,5
WALNUT AV,112.0,3
WALNUT AV,113.0,1
WALNUT AV,125.0,11
WALNUT AV,132.0,6
WALNUT AV,902.0,3
WALNUT AV,907.0,1
WALNUT AV,908.0,1
WALNUT AV,970.0,2
WALNUT AV,976.0,2
WALNUT AV,985.0,6
WALNUT CT,101.0,3
WALNUT CT,104.0,3
WALNUT CT,132.0,1
WALNUT PK,104.0,2
WALNUT PK,105.0,7
WALNUT PK,109.0,1
WALNUT PK,112.0,1
WALNUT PK,125.0,7
WALNUT PK,130.0,1
WALNUT PK,325.0,1
WALNUT RD,101.0,5
WALNUT RD,106.0,1
WALNUT RD,132.0,8
WALNUT RD,902.0,15
WALNUT ST,101.0,20
WALNUT ST,104.0,14
WALNUT ST,105.0,3
WALNUT ST,111.0,3
WALNUT ST,112.0,1
WALNUT ST,131.0,1
WALNUT ST,132.0,1
WALNUT ST,317.0,1
WALNUT ST,332.0,2
WALNUT ST,344.0,1
WALNUT ST,384.0,2
WALNUT ST,390.0,3
WALNUT ST,407.0,1
WALNUT ST,902.0,1
WALNUT ST,985.0,7
WALNUT ST,986.0,2
WALTER ST,13.0,1
WALTER ST,101.0,40
WALTER ST,104.0,25
WALTER ST,105.0,5
WALTER ST,109.0,1
WALTER ST,111.0,1
WALTER ST,130.0,1
WALTER ST,310.0,1
WALTER ST,316.0,2
WALTER ST,390.0,2
WALTER ST,902.0,1
WALTER ST,986.0,1
WALTHAM ST,101.0,1
WALTHAM ST,105.0,1
WALTHAM ST,111.0,3
WALTHAM ST,112.0,1
WALTHAM ST,122.0,1
WALTHAM ST,344.0,1
WALTHAM ST,985.0,1
WALTON ST,101.0,6
WALTON ST,104.0,2
WALTON ST,105.0,2
WALTON ST,111.0,1
WALTON ST,130.0,1
WALTON ST,978.0,1
WALWORTH ST,101.0,34
WALWORTH ST,104.0,23
WALWORTH ST,105.0,5
WALWORTH ST,106.0,1
WALWORTH ST,109.0,1
WALWORTH ST,132.0,5
WARD CT,101.0,5
WARD CT,104.0,2
WARD ST,101.0,11
WARD ST,104.0,3
WARD ST,105.0,2
WARD ST,109.0,1
WARD ST,112.0,1
WARD ST,130.0,2
WARD ST,132.0,1
WARD ST,977.0,3
WARD ST,985.0,1
WARDMAN RD,105.0,5
WARDMAN RD,125.0,4
WARE ST,101.0,3
WARE ST,104.0,2
WARE ST,105.0,2
WARE ST,132.0,2
WAREHAM ST,13.0,1
WAREHAM ST,31.0,1
WAREHAM ST,316.0,5
WAREHAM ST,343.0,1
WAREHAM ST,405.0,3
WAREHAM ST,986.0,1
WARNER ST,101.0,3
WARNER ST,104.0,11
WARNER ST,105.0,2
WARNER ST,111.0,3
WARNER ST,132.0,2
WARREN AV,13.0,2
WARREN AV,101.0,57
WARREN AV,104.0,18
WARREN AV,105.0,13
WARREN AV,111.0,4
WARREN AV,112.0,2
WARREN AV,121.0,1
WARREN AV,125.0,6
WARREN AV,130.0,1
WARREN AV,132.0,2
WARREN AV,976.0,1
WARREN AV,985.0,4
WARREN AV,986.0,1
WARREN PK,101.0,4
WARREN PL,101.0,3
WARREN PL,104.0,1
WARREN PL,105.0,1
WARREN PL,106.0,1
WARREN PL,132.0,5
WARREN PL,985.0,1
WARREN SQ,104.0,4
WARREN ST,13.0,18
WARREN ST,31.0,2
WARREN ST,101.0,8
WARREN ST,104.0,8
WARREN ST,105.0,19
WARREN ST,106.0,1
WARREN ST,111.0,6
WARREN ST,112.0,4
WARREN ST,118.0,1
WARREN ST,121.0,5
WARREN ST,125.0,6
WARREN ST,130.0,7
WARREN ST,131.0,2
WARREN ST,311.0,1
WARREN ST,316.0,1
WARREN ST,319.0,5
WARREN ST,320.0,2
WARREN ST,325.0,1
WARREN ST,326.0,1
WARREN ST,328.0,1
WARREN ST,332.0,3
WARREN ST,343.0,4
WARREN ST,344.0,1
WARREN ST,378.0,1
WARREN ST,390.0,3
WARREN ST,391.0,1
WARREN ST,392.0,1
WARREN ST,900.0,1
WARREN ST,901.0,1
WARREN ST,902.0,7
WARREN ST,903.0,2
WARREN ST,906.0,2
WARREN ST,907.0,2
WARREN ST,924.0,1
WARREN ST,970.0,6
WARREN ST,973.0,1
WARREN ST,976.0,3
WARREN ST,979.0,3
WARREN ST,985.0,10
WARREN ST,986.0,5
WARRENTON ST,112.0,1
WARRENTON ST,329.0,1
WARRENTON ST,337.0,2
WARRENTON ST,364.0,1
WARRENTON ST,424.0,1
WARRENTON ST,908.0,1
WARWICK ST,101.0,14
WARWICK ST,104.0,1
WARWICK ST,105.0,6
WARWICK ST,132.0,3
WARWICK ST,903.0,1
WARWICK ST,905.0,1
WARWICK ST,908.0,1
WASHBURN ST,104.0,2
WASHBURN ST,105.0,11
WASHBURN ST,106.0,1
WASHBURN ST,111.0,1
WASHBURN ST,132.0,2
WASHBURN ST,902.0,2
WASHBURN ST,986.0,1
WASHINGTON AV,465.0,1
WASHINGTON MA,347.0,1
WASHINGTON PL,101.0,1
WASHINGTON PL,985.0,1
WASHINGTON PL,986.0,3
WASHINGTON ST,13.0,100
WASHINGTON ST,25.0,1
WASHINGTON ST,26.0,1
WASHINGTON ST,31.0,36
WASHINGTON ST,101.0,148
WASHINGTON ST,104.0,187
WASHINGTON ST,105.0,209
WASHINGTON ST,106.0,1
WASHINGTON ST,109.0,4
WASHINGTON ST,111.0,34
WASHINGTON ST,112.0,18
WASHINGTON ST,113.0,5
WASHINGTON ST,114.0,1
WASHINGTON ST,117.0,1
WASHINGTON ST,118.0,1
WASHINGTON ST,121.0,2
WASHINGTON ST,125.0,8
WASHINGTON ST,126.0,1
WASHINGTON ST,130.0,16
WASHINGTON ST,131.0,3
WASHINGTON ST,132.0,44
WASHINGTON ST,300.0,1
WASHINGTON ST,304.0,1
WASHINGTON ST,305.0,1
WASHINGTON ST,311.0,12
WASHINGTON ST,312.0,2
WASHINGTON ST,313.0,1
WASHINGTON ST,316.0,1
WASHINGTON ST,317.0,13
WASHINGTON ST,319.0,92
WASHINGTON ST,320.0,44
WASHINGTON ST,321.0,1
WASHINGTON ST,322.0,1
WASHINGTON ST,324.0,1
WASHINGTON ST,325.0,15
WASHINGTON ST,326.0,16
WASHINGTON ST,327.0,5
WASHINGTON ST,328.0,5
WASHINGTON ST,329.0,8
WASHINGTON ST,332.0,24
WASHINGTON ST,333.0,3
WASHINGTON ST,334.0,11
WASHINGTON ST,335.0,2
WASHINGTON ST,336.0,4
WASHINGTON ST,337.0,29
WASHINGTON ST,341.0,4
WASHINGTON ST,342.0,2
WASHINGTON ST,343.0,11
WASHINGTON ST,344.0,9
WASHINGTON ST,345.0,1
WASHINGTON ST,346.0,2
WASHINGTON ST,348.0,1
WASHINGTON ST,350.0,2
WASHINGTON ST,351.0,2
WASHINGTON ST,352.0,1
WASHINGTON ST,353.0,1
WASHINGTON ST,355.0,2
WASHINGTON ST,360.0,1
WASHINGTON ST,361.0,1
WASHINGTON ST,364.0,1
WASHINGTON ST,387.0,2
WASHINGTON ST,390.0,32
WASHINGTON ST,391.0,3
WASHINGTON ST,392.0,1
WASHINGTON ST,400.0,1
WASHINGTON ST,403.0,1
WASHINGTON ST,414.0,1
WASHINGTON ST,417.0,1
WASHINGTON ST,424.0,1
WASHINGTON ST,430.0,1
WASHINGTON ST,440.0,1
WASHINGTON ST,901.0,4
WASHINGTON ST,902.0,23
WASHINGTON ST,903.0,10
WASHINGTON ST,904.0,1
WASHINGTON ST,905.0,6
WASHINGTON ST,906.0,7
WASHINGTON ST,907.0,6
WASHINGTON ST,908.0,9
WASHINGTON ST,941.0,1
WASHINGTON ST,952.0,1
WASHINGTON ST,970.0,13
WASHINGTON ST,974.0,2
WASHINGTON ST,975.0,2
WASHINGTON ST,976.0,5
WASHINGTON ST,977.0,1
WASHINGTON ST,979.0,5
WASHINGTON ST,985.0,82
WASHINGTON ST,986.0,20
WASHINGTON ST,987.0,2
WASHINGTON STREET PL,101.0,4
WASHINGTON STREET PL,104.0,4
WASHINGTON STREET PL,132.0,2
WATER ST,13.0,1
WATER ST,31.0,1
WATER ST,101.0,2
WATER ST,104.0,4
WATER ST,344.0,2
WATER ST,345.0,1
WATER ST,390.0,1
WATER ST,986.0,1
WATERLOO ST,101.0,6
WATERLOO ST,104.0,1
WATERLOO ST,105.0,1
WATERLOO ST,112.0,1
WATERLOW ST,101.0,6
WATERLOW ST,104.0,4
WATERLOW ST,132.0,1
WATERMAN RD,101.0,20
WATERMAN RD,104.0,1
WATERMAN RD,106.0,1
WATERMAN RD,132.0,4
WAUMBECK ST,13.0,2
WAUMBECK ST,101.0,21
WAUMBECK ST,104.0,22
WAUMBECK ST,105.0,18
WAUMBECK ST,111.0,1
WAUMBECK ST,125.0,1
WAUMBECK ST,130.0,2
WAUMBECK ST,132.0,2
WAUMBECK ST,986.0,1
WAVE AV,101.0,1
WAVE AV,105.0,3
WAVERLY RD,130.0,2
WAVERLY RD,132.0,6
WAVERLY ST,13.0,1
WAVERLY ST,31.0,2
WAVERLY ST,101.0,24
WAVERLY ST,104.0,19
WAVERLY ST,105.0,14
WAVERLY ST,106.0,1
WAVERLY ST,111.0,2
WAVERLY ST,112.0,2
WAVERLY ST,130.0,1
WAVERLY ST,132.0,2
WAVERLY ST,390.0,2
WAVERLY ST,902.0,4
WAVERLY ST,907.0,2
WAY ST,390.0,1
WAYBURN RD,101.0,15
WAYBURN RD,132.0,1
WAYLAND ST,13.0,1
WAYLAND ST,31.0,1
WAYLAND ST,101.0,21
WAYLAND ST,104.0,11
WAYLAND ST,105.0,8
WAYLAND ST,106.0,1
WAYLAND ST,111.0,1
WAYLAND ST,131.0,1
WAYLAND ST,132.0,8
WAYLAND ST,985.0,2
WAYMOUNT ST,979.0,10
WAYNE ST,101.0,3
WAYNE ST,104.0,7
WAYNE ST,105.0,2
WAYNE ST,125.0,2
WAYNE ST,132.0,1
WEBB PK,105.0,3
WEBBER ST,440.0,4
WEBLEY ST,111.0,2
WEBSTER AV,101.0,9
WEBSTER AV,104.0,2
WEBSTER AV,105.0,1
WEBSTER AV,130.0,1
WEBSTER AV,132.0,2
WEBSTER PL,104.0,2
WEBSTER PL,105.0,1
WEBSTER PL,111.0,1
WEBSTER ST,31.0,1
WEBSTER ST,101.0,16
WEBSTER ST,104.0,17
WEBSTER ST,105.0,76
WEBSTER ST,106.0,4
WEBSTER ST,109.0,1
WEBSTER ST,111.0,18
WEBSTER ST,112.0,1
WEBSTER ST,130.0,3
WEBSTER ST,132.0,7
WEBSTER ST,976.0,1
WEDGEMERE RD,101.0,10
WEDGEMERE RD,104.0,1
WEDGEMERE RD,106.0,1
WEDGEMERE RD,132.0,3
WEDGEMERE RD,985.0,1
WEDGEWOOD RD,101.0,4
WEDMORE ST,101.0,1
WEDMORE ST,130.0,1
WEDMORE ST,132.0,2
WEEKS AV,101.0,4
WEEKS AV,104.0,8
WEEKS AV,106.0,1
WEEKS AV,132.0,1
WEITZ ST,104.0,3
WEITZ ST,105.0,2
WEITZ ST,132.0,2
WELD AV,31.0,1
WELD AV,101.0,6
WELD AV,104.0,8
WELD AV,105.0,1
WELD AV,132.0,1
WELD AV,319.0,1
WELD HILL ST,101.0,2
WELD HILL ST,104.0,8
WELD HILL ST,105.0,20
WELD HILL ST,106.0,1
WELD HILL ST,111.0,1
WELD ST,101.0,131
WELD ST,104.0,26
WELD ST,105.0,1
WELD ST,106.0,1
WELD ST,132.0,4
WELD ST,901.0,1
WELDON ST,104.0,5
WELDON ST,106.0,1
WELDON ST,132.0,1
WELLAND RD,132.0,1
WELLES AV,31.0,1
WELLES AV,101.0,20
WELLES AV,104.0,15
WELLES AV,105.0,16
WELLES AV,106.0,1
WELLES AV,111.0,1
WELLES AV,132.0,3
WELLES AV,319.0,1
WELLES AV,412.0,1
WELLES AV,970.0,1
WELLES AV,985.0,1
WELLESLEY PK,101.0,22
WELLESLEY PK,104.0,3
WELLESLEY PK,902.0,1
WELLINGTON HILL ST,13.0,2
WELLINGTON HILL ST,101.0,47
WELLINGTON HILL ST,104.0,18
WELLINGTON HILL ST,105.0,16
WELLINGTON HILL ST,106.0,2
WELLINGTON HILL ST,109.0,1
WELLINGTON HILL ST,125.0,1
WELLINGTON HILL ST,130.0,1
WELLINGTON HILL ST,132.0,1
WELLINGTON HILL ST,985.0,1
WELLINGTON PL,130.0,2
WELLINGTON ST,13.0,1
WELLINGTON ST,101.0,6
WELLINGTON ST,104.0,1
WELLINGTON ST,105.0,1
WELLINGTON ST,111.0,4
WELLINGTON ST,112.0,3
WELLINGTON ST,903.0,1
WELLINGTON ST,986.0,2
WELLSMERE PK,101.0,3
WELLSMERE RD,13.0,1
WELLSMERE RD,101.0,10
WELLSMERE RD,104.0,25
WELLSMERE RD,105.0,1
WELLSMERE RD,106.0,1
WELLSMERE TE,101.0,6
WELTON RD,101.0,3
WELTON RD,104.0,2
WELTON RD,106.0,1
WELTON RD,132.0,1
WENDELL PL,111.0,1
WENDELL ST,337.0,1
WENDELL ST,344.0,2
WENDELLER ST,101.0,1
WENDELLER ST,104.0,2
WENDELLER ST,132.0,1
WENDELLER ST,391.0,4
WENDOVER ST,31.0,1
WENDOVER ST,101.0,6
WENDOVER ST,104.0,4
WENDOVER ST,105.0,7
WENDOVER ST,130.0,1
WENDOVER ST,132.0,1
WENHAM ST,101.0,4
WENHAM ST,104.0,16
WENHAM ST,105.0,13
WENHAM ST,109.0,1
WENHAM ST,111.0,1
WENLOCK RD,101.0,6
WENLOCK RD,109.0,1
WENONAH ST,101.0,3
WENONAH ST,104.0,4
WENONAH ST,105.0,3
WENONAH ST,106.0,1
WENONAH ST,985.0,2
WENSLEY ST,101.0,9
WENSLEY ST,104.0,7
WENSLEY ST,105.0,6
WENSLEY ST,130.0,1
WENSLEY ST,132.0,2
WENSLEY ST,902.0,2
WENTWORTH ST,101.0,5
WENTWORTH ST,104.0,9
WENTWORTH ST,105.0,8
WENTWORTH ST,132.0,4
WENTWORTH ST,902.0,1
WENTWORTH ST,908.0,2
WENTWORTH TE,105.0,7
WENTWORTH TE,132.0,3
WESLEY PL,105.0,2
WESLEY PL,111.0,1
WESLEY ST,101.0,3
WESLEY ST,130.0,3
WEST SERVICE RD,390.0,1
WEST ST,101.0,80
WEST ST,104.0,29
WEST ST,105.0,5
WEST ST,130.0,2
WEST ST,131.0,1
WEST ST,132.0,4
WEST ST,320.0,1
WEST ST,326.0,1
WEST ST,332.0,1
WEST ST,344.0,5
WEST ST,387.0,2
WEST ST,390.0,2
WEST ST,401.0,2
WEST ST,402.0,1
WEST ST,903.0,1
WEST ST,908.0,1
WEST ST,985.0,6
WESTBOURNE ST,101.0,25
WESTBOURNE ST,104.0,2
WESTBROOK ST,985.0,1
WESTCHESTER RD,101.0,37
WESTCHESTER RD,132.0,2
WESTCOTT ST,101.0,13
WESTCOTT ST,104.0,8
WESTCOTT ST,105.0,2
WESTCOTT ST,132.0,1
WESTERLY ST,101.0,3
WESTERLY ST,104.0,3
WESTERLY ST,105.0,3
WESTERLY ST,111.0,1
WESTERN AV,13.0,5
WESTERN AV,31.0,4
WESTERN AV,101.0,5
WESTERN AV,104.0,5
WESTERN AV,105.0,2
WESTERN AV,106.0,1
WESTERN AV,111.0,2
WESTERN AV,132.0,1
WESTERN AV,311.0,1
WESTERN AV,316.0,1
WESTERN AV,319.0,2
WESTERN AV,320.0,3
WESTERN AV,324.0,1
WESTERN AV,326.0,2
WESTERN AV,327.0,1
WESTERN AV,328.0,1
WESTERN AV,329.0,1
WESTERN AV,332.0,2
WESTERN AV,334.0,3
WESTERN AV,335.0,1
WESTERN AV,337.0,10
WESTERN AV,342.0,1
WESTERN AV,343.0,6
WESTERN AV,344.0,4
WESTERN AV,351.0,1
WESTERN AV,387.0,1
WESTERN AV,390.0,2
WESTERN AV,392.0,1
WESTERN AV,902.0,1
WESTERN AV,941.0,1
WESTERN AV,943.0,5
WESTERN AV,951.0,1
WESTERN AV,952.0,2
WESTERN AV,954.0,3
WESTERN AV,962.0,1
WESTERN AV,977.0,1
WESTERN AV,978.0,1
WESTERN AV,985.0,2
WESTERN AV,986.0,5
WESTFORD PL,105.0,1
WESTFORD PL,109.0,1
WESTFORD ST,101.0,5
WESTFORD ST,104.0,6
WESTFORD ST,105.0,4
WESTFORD ST,112.0,1
WESTFORD ST,390.0,1
WESTGATE RD,132.0,1
WESTGLOW ST,101.0,33
WESTGLOW ST,104.0,16
WESTGLOW ST,105.0,1
WESTGLOW ST,106.0,1
WESTLAND AV,13.0,3
WESTLAND AV,31.0,6
WESTLAND AV,111.0,2
WESTLAND AV,112.0,7
WESTLAND AV,113.0,4
WESTLAND AV,125.0,2
WESTLAND AV,905.0,1
WESTLAND AV,907.0,7
WESTMINSTER AV,101.0,5
WESTMINSTER AV,104.0,3
WESTMINSTER AV,105.0,3
WESTMINSTER AV,111.0,1
WESTMINSTER AV,125.0,3
WESTMINSTER AV,902.0,1
WESTMINSTER AV,905.0,1
WESTMINSTER AV,908.0,1
WESTMINSTER AV,986.0,1
WESTMINSTER ST,13.0,1
WESTMINSTER ST,101.0,34
WESTMINSTER ST,104.0,12
WESTMINSTER ST,105.0,4
WESTMINSTER ST,111.0,1
WESTMINSTER ST,112.0,1
WESTMINSTER ST,125.0,1
WESTMINSTER ST,132.0,4
WESTMINSTER ST,985.0,1
WESTMINSTER TE,101.0,3
WESTMINSTER TE,908.0,1
WESTMINSTER TE,985.0,3
WESTMOOR CI,101.0,4
WESTMOOR RD,101.0,44
WESTMOOR TE,101.0,11
WESTMORE RD,101.0,7
WESTMORE RD,104.0,44
WESTMORE RD,132.0,1
WESTMORELAND ST,101.0,15
WESTMORELAND ST,104.0,16
WESTMORELAND ST,105.0,3
WESTMORELAND ST,130.0,1
WESTMORELAND ST,132.0,1
WESTMOUNT AV,101.0,9
WESTMOUNT AV,104.0,4
WESTMOUNT AV,132.0,1
WESTON ST,101.0,1
WESTON ST,104.0,1
WESTON ST,106.0,2
WESTON ST,132.0,4
WESTON ST,902.0,17
WESTON ST,976.0,1
WESTOVER ST,101.0,38
WESTOVER ST,104.0,6
WESTVILLE ST,101.0,6
WESTVILLE ST,104.0,22
WESTVILLE ST,105.0,42
WESTVILLE ST,106.0,1
WESTVILLE ST,127.0,1
WESTVILLE ST,130.0,1
WESTVILLE ST,132.0,13
WESTVILLE ST,902.0,1
WESTVILLE ST,903.0,1
WESTVILLE ST,976.0,1
WESTVILLE ST,986.0,1
WESTVILLE TE,101.0,1
WESTVILLE TE,105.0,2
WESTVILLE TE,111.0,2
WESTVILLE TE,132.0,1
WESTWOOD ST,344.0,1
WESTWOOD ST,390.0,1
WESTWOOD ST,401.0,3
WESTWOOD ST,402.0,1
WESTWOOD ST,440.0,3
WEYANOKE ST,101.0,9
WEYANOKE ST,104.0,4
WEYANOKE ST,132.0,1
WEYBOSSET ST,101.0,13
WEYBOSSET ST,104.0,10
WEYBOSSET ST,132.0,3
WEYMOUTH AV,101.0,3
WEYMOUTH AV,104.0,8
WEYMOUTH AV,105.0,2
WEYMOUTH AV,111.0,1
WEYMOUTH AV,132.0,11
WHARF ST,13.0,1
WHARTON CT,101.0,5
WHEATLAND AV,13.0,1
WHEATLAND AV,101.0,15
WHEATLAND AV,104.0,19
WHEATLAND AV,105.0,13
WHEATLAND AV,106.0,1
WHEATLAND AV,109.0,1
WHEATLAND AV,132.0,1
WHEATLAND AV,902.0,1
WHEATLAND AV,985.0,1
WHEATLEY WY,907.0,2
WHEELOCK AV,101.0,2
WHEELOCK AV,131.0,1
WHEELOCK AV,390.0,1
WHIPPLE AV,101.0,1
WHIPPLE AV,105.0,1
WHIPPLE AV,111.0,2
WHIPPLE AV,316.0,1
WHIPPLE AV,390.0,8
WHITBY ST,101.0,1
WHITBY ST,104.0,2
WHITBY ST,105.0,3
WHITBY ST,130.0,1
WHITBY ST,985.0,1
WHITBY TE,104.0,4
WHITBY TE,105.0,2
WHITCOMB AV,101.0,26
WHITCOMB AV,106.0,1
WHITCOMB AV,132.0,4
WHITCOMB AV,979.0,1
WHITE OAK RD,101.0,10
WHITE OAK RD,902.0,1
WHITE ST,13.0,3
WHITE ST,31.0,1
WHITE ST,101.0,14
WHITE ST,104.0,13
WHITE ST,105.0,19
WHITE ST,109.0,1
WHITE ST,111.0,5
WHITE ST,132.0,1
WHITE ST,985.0,1
WHITE STREET PL,101.0,3
WHITE STREET PL,132.0,1
WHITFIELD ST,101.0,14
WHITFIELD ST,104.0,14
WHITFIELD ST,105.0,17
WHITFIELD ST,109.0,1
WHITFIELD ST,112.0,2
WHITFORD ST,101.0,25
WHITFORD ST,104.0,16
WHITFORD ST,106.0,1
WHITFORD ST,130.0,1
WHITFORD ST,132.0,3
WHITING ST,101.0,6
WHITING ST,104.0,7
WHITING ST,105.0,7
WHITING ST,111.0,1
WHITING ST,112.0,1
WHITING ST,130.0,1
WHITING ST,132.0,4
WHITING ST,906.0,1
WHITMAN ST,101.0,12
WHITMAN ST,104.0,6
WHITMAN ST,105.0,3
WHITMAN ST,106.0,1
WHITMAN ST,111.0,2
WHITMAN ST,132.0,2
WHITRIDGE ST,101.0,4
WHITRIDGE ST,104.0,10
WHITTEMORE ST,101.0,6
WHITTEMORE ST,132.0,1
WHITTEMORE TE,105.0,6
WHITTEN ST,104.0,36
WHITTEN ST,105.0,14
WHITTEN ST,106.0,2
WICHITA TE,104.0,1
WICHITA TE,105.0,2
WICHITA TE,132.0,1
WIDETT CI,318.0,1
WIDETT CI,901.0,1
WIDETT CI,907.0,2
WIDETT CI,985.0,1
WIDETT CI,986.0,5
WIGET ST,101.0,1
WIGET ST,105.0,2
WIGET ST,111.0,3
WIGET ST,112.0,1
WIGET ST,132.0,1
WIGGIN ST,111.0,1
WIGGLESWORTH ST,13.0,3
WIGGLESWORTH ST,31.0,1
WIGGLESWORTH ST,101.0,8
WIGGLESWORTH ST,104.0,5
WIGGLESWORTH ST,105.0,5
WIGGLESWORTH ST,111.0,5
WIGGLESWORTH ST,131.0,1
WIGGLESWORTH ST,337.0,1
WILBERT RD,125.0,10
WILBUR CT,104.0,3
WILBUR CT,105.0,3
WILBUR ST,101.0,1
WILBUR ST,104.0,1
WILBUR ST,105.0,2
WILBUR ST,106.0,1
WILCOCK ST,101.0,4
WILCOCK ST,104.0,3
WILCOCK ST,105.0,13
WILCOCK ST,132.0,5
WILCOX RD,101.0,11
WILCUTT RD,101.0,2
WILCUTT RD,132.0,1
WILDWOOD ST,101.0,1
WILDWOOD ST,104.0,4
WILDWOOD ST,105.0,23
WILDWOOD ST,111.0,2
WILDWOOD ST,125.0,3
WILDWOOD ST,132.0,6
WILDWOOD ST,902.0,1
WILKES ST,106.0,1
WILKINS PL,101.0,5
WILKINS PL,132.0,1
WILKINSON PK,101.0,1
WILKINSON PK,105.0,2
WILKINSON PK,132.0,1
WILLARD ST,901.0,1
WILLERS ST,101.0,8
WILLERS ST,104.0,1
WILLERS ST,109.0,1
WILLERS ST,132.0,2
WILLERS ST,905.0,1
WILLET ST,101.0,6
WILLET ST,130.0,4
WILLET ST,132.0,10
WILLET ST,332.0,1
WILLET ST,390.0,5
WILLIAM E DOUCETTE SQ,985.0,1
WILLIAM J DAY BL,328.0,1
